 2000, 79, 118
 2000.5, 75, 118
 2001, 77, 118
 2001.5, 77, 118
 2002, 80, 118
 2002.5, 75, 118
 2003, 78, 118
 2003.5, 74, 118
 2004, 80, 118
 2004.5, 79, 118
 2005, 78, 118
 2005.5, 78, 118
 2006, 77, 118
 2006.5, 75, 118
 2007, 76, 118
 2007.5, 75, 118
 2008, 75, 118
 2008.5, 79, 118
 2009, 78, 119
 2009.5, 77, 119
 2010, 127, 166
 2010.5, 76, 119
 2011, 75, 118
 2011.5, 76, 118
 2012, 74, 118
 2012.5, 74, 118
 2013, 75, 118
 2013.5, 80, 118
 2014, 76, 118
 2014.5, 76, 118
 2015, 76, 118
 2015.5, 75, 119
 2016, 77, 118
 2016.5, 78, 118
 2017, 76, 118
 2017.5, 79, 118
 2018, 79, 119
 2018.5, 79, 118
 2019, 76, 118
 2019.5, 75, 118
 2020, 78, 118
 2020.5, 76, 118
 2021, 76, 119
 2021.5, 77, 119
 2022, 77, 119
 2022.5, 78, 118
 2023, 76, 118
 2023.5, 76, 118
 2024, 78, 119
 2024.5, 75, 118
 2025, 90, 119
 2025.5, 78, 119
 2026, 77, 119
 2026.5, 77, 119
 2027, 76, 119
 2027.5, 78, 119
 2028, 78, 119
 2028.5, 79, 119
 2029, 76, 119
 2029.5, 79, 118
 2030, 77, 119
 2030.5, 76, 119
 2031, 77, 119
 2031.5, 75, 118
 2032, 76, 119
 2032.5, 76, 119
 2033, 76, 119
 2033.5, 78, 119
 2034, 78, 118
 2034.5, 79, 119
 2035, 78, 119
 2035.5, 76, 119
 2036, 77, 118
 2036.5, 78, 119
 2037, 76, 119
 2037.5, 78, 119
 2038, 80, 119
 2038.5, 80, 119
 2039, 78, 119
 2039.5, 79, 124
 2040, 110, 126
 2040.5, 77, 119
 2041, 75, 119
 2041.5, 80, 119
 2042, 78, 119
 2042.5, 77, 119
 2043, 78, 119
 2043.5, 81, 119
 2044, 78, 119
 2044.5, 81, 119
 2045, 77, 119
 2045.5, 77, 119
 2046, 78, 119
 2046.5, 78, 119
 2047, 78, 119
 2047.5, 72, 119
 2048, 77, 119
 2048.5, 77, 119
 2049, 79, 119
 2049.5, 77, 119
 2050, 78, 119
 2050.5, 79, 119
 2051, 77, 119
 2051.5, 77, 119
 2052, 76, 119
 2052.5, 81, 119
 2053, 76, 119
 2053.5, 79, 119
 2054, 79, 119
 2054.5, 76, 119
 2055, 151, 151
 2055.5, 77, 127
 2056, 79, 119
 2056.5, 77, 119
 2057, 79, 119
 2057.5, 79, 119
 2058, 76, 119
 2058.5, 79, 119
 2059, 75, 118
 2059.5, 77, 119
 2060, 76, 119
 2060.5, 77, 119
 2061, 76, 119
 2061.5, 73, 118
 2062, 74, 119
 2062.5, 73, 119
 2063, 77, 119
 2063.5, 74, 119
 2064, 74, 119
 2064.5, 76, 119
 2065, 76, 119
 2065.5, 76, 119
 2066, 77, 119
 2066.5, 77, 119
 2067, 75, 119
 2067.5, 78, 119
 2068, 77, 119
 2068.5, 76, 119
 2069, 75, 119
 2069.5, 76, 121
 2070, 99, 121
 2070.5, 74, 119
 2071, 76, 119
 2071.5, 74, 119
 2072, 76, 119
 2072.5, 74, 119
 2073, 77, 119
 2073.5, 76, 119
 2074, 73, 119
 2074.5, 77, 119
 2075, 77, 119
 2075.5, 77, 119
 2076, 78, 119
 2076.5, 75, 119
 2077, 78, 119
 2077.5, 80, 119
 2078, 76, 119
 2078.5, 76, 119
 2079, 78, 119
 2079.5, 76, 119
 2080, 80, 120
 2080.5, 75, 119
 2081, 75, 119
 2081.5, 78, 119
 2082, 74, 119
 2082.5, 75, 119
 2083, 75, 119
 2083.5, 75, 119
 2084, 75, 119
 2084.5, 77, 119
 2085, 185, 121
 2085.5, 76, 119
 2086, 75, 119
 2086.5, 73, 119
 2087, 76, 119
 2087.5, 74, 119
 2088, 73, 119
 2088.5, 73, 119
 2089, 74, 119
 2089.5, 76, 119
 2090, 73, 119
 2090.5, 77, 119
 2091, 78, 119
 2091.5, 75, 119
 2092, 76, 119
 2092.5, 77, 119
 2093, 74, 119
 2093.5, 75, 119
 2094, 74, 119
 2094.5, 73, 119
 2095, 73, 119
 2095.5, 74, 119
 2096, 72, 119
 2096.5, 69, 119
 2097, 75, 119
 2097.5, 69, 119
 2098, 73, 119
 2098.5, 73, 119
 2099, 72, 119
 2099.5, 73, 121
 2100, 116, 131
 2100.5, 74, 119
 2101, 75, 119
 2101.5, 73, 119
 2102, 76, 119
 2102.5, 77, 119
 2103, 74, 119
 2103.5, 75, 119
 2104, 76, 119
 2104.5, 74, 119
 2105, 74, 119
 2105.5, 74, 119
 2106, 76, 119
 2106.5, 75, 119
 2107, 78, 119
 2107.5, 73, 119
 2108, 78, 119
 2108.5, 79, 119
 2109, 73, 119
 2109.5, 76, 119
 2110, 77, 119
 2110.5, 79, 119
 2111, 78, 119
 2111.5, 79, 119
 2112, 77, 118
 2112.5, 74, 118
 2113, 78, 118
 2113.5, 79, 118
 2114, 78, 118
 2114.5, 78, 118
 2115, 83, 118
 2115.5, 79, 118
 2116, 81, 118
 2116.5, 78, 118
 2117, 78, 118
 2117.5, 78, 118
 2118, 79, 119
 2118.5, 79, 118
 2119, 80, 118
 2119.5, 80, 118
 2120, 81, 118
 2120.5, 80, 118
 2121, 82, 118
 2121.5, 79, 118
 2122, 79, 118
 2122.5, 83, 123
 2123, 80, 118
 2123.5, 80, 118
 2124, 81, 118
 2124.5, 81, 118
 2125, 92, 121
 2125.5, 80, 118
 2126, 80, 118
 2126.5, 82, 118
 2127, 82, 118
 2127.5, 82, 118
 2128, 80, 118
 2128.5, 80, 118
 2129, 79, 118
 2129.5, 78, 120
 2130, 322, 290
 2130.5, 79, 119
 2131, 81, 118
 2131.5, 82, 118
 2132, 80, 118
 2132.5, 79, 118
 2133, 78, 118
 2133.5, 77, 118
 2134, 79, 118
 2134.5, 77, 118
 2135, 77, 118
 2135.5, 77, 118
 2136, 83, 118
 2136.5, 80, 118
 2137, 80, 118
 2137.5, 78, 118
 2138, 80, 118
 2138.5, 77, 118
 2139, 79, 118
 2139.5, 77, 118
 2140, 77, 118
 2140.5, 79, 118
 2141, 76, 118
 2141.5, 79, 118
 2142, 77, 118
 2142.5, 77, 118
 2143, 76, 118
 2143.5, 79, 118
 2144, 76, 118
 2144.5, 76, 204
 2145, 139, 214
 2145.5, 76, 118
 2146, 79, 118
 2146.5, 78, 118
 2147, 77, 118
 2147.5, 79, 118
 2148, 78, 118
 2148.5, 77, 118
 2149, 78, 118
 2149.5, 78, 118
 2150, 76, 118
 2150.5, 76, 118
 2151, 76, 118
 2151.5, 78, 118
 2152, 77, 118
 2152.5, 121, 118
 2153, 81, 118
 2153.5, 80, 118
 2154, 77, 118
 2154.5, 76, 118
 2155, 79, 118
 2155.5, 77, 118
 2156, 77, 118
 2156.5, 75, 118
 2157, 77, 118
 2157.5, 76, 118
 2158, 77, 118
 2158.5, 76, 118
 2159, 78, 118
 2159.5, 76, 121
 2160, 120, 124
 2160.5, 77, 118
 2161, 77, 118
 2161.5, 76, 118
 2162, 80, 118
 2162.5, 76, 118
 2163, 77, 118
 2163.5, 78, 118
 2164, 78, 118
 2164.5, 80, 118
 2165, 79, 118
 2165.5, 78, 118
 2166, 76, 118
 2166.5, 77, 118
 2167, 77, 118
 2167.5, 78, 118
 2168, 79, 118
 2168.5, 78, 118
 2169, 76, 118
 2169.5, 80, 118
 2170, 79, 118
 2170.5, 76, 118
 2171, 75, 118
 2171.5, 81, 118
 2172, 78, 118
 2172.5, 79, 118
 2173, 80, 118
 2173.5, 80, 118
 2174, 78, 118
 2174.5, 80, 121
 2175, 107, 123
 2175.5, 76, 118
 2176, 78, 118
 2176.5, 78, 118
 2177, 78, 118
 2177.5, 78, 118
 2178, 76, 118
 2178.5, 78, 118
 2179, 80, 118
 2179.5, 80, 118
 2180, 77, 118
 2180.5, 77, 118
 2181, 77, 118
 2181.5, 79, 118
 2182, 79, 118
 2182.5, 78, 118
 2183, 82, 118
 2183.5, 78, 118
 2184, 78, 118
 2184.5, 80, 118
 2185, 77, 118
 2185.5, 80, 118
 2186, 79, 118
 2186.5, 79, 118
 2187, 78, 118
 2187.5, 79, 118
 2188, 76, 118
 2188.5, 77, 118
 2189, 76, 118
 2189.5, 79, 119
 2190, 90, 120
 2190.5, 77, 118
 2191, 78, 118
 2191.5, 78, 118
 2192, 76, 118
 2192.5, 79, 118
 2193, 77, 118
 2193.5, 79, 118
 2194, 76, 118
 2194.5, 78, 118
 2195, 78, 118
 2195.5, 80, 118
 2196, 79, 118
 2196.5, 79, 118
 2197, 77, 118
 2197.5, 84, 118
 2198, 79, 118
 2198.5, 78, 118
 2199, 77, 118
 2199.5, 79, 118
 2200, 87, 121
 2200.5, 79, 118
 2201, 79, 118
 2201.5, 80, 118
 2202, 80, 118
 2202.5, 78, 118
 2203, 78, 118
 2203.5, 78, 118
 2204, 80, 118
 2204.5, 79, 118
 2205, 105, 118
 2205.5, 79, 118
 2206, 79, 118
 2206.5, 78, 118
 2207, 79, 118
 2207.5, 78, 118
 2208, 79, 118
 2208.5, 78, 118
 2209, 80, 118
 2209.5, 80, 118
 2210, 81, 118
 2210.5, 77, 118
 2211, 81, 118
 2211.5, 78, 118
 2212, 80, 118
 2212.5, 77, 118
 2213, 78, 118
 2213.5, 79, 118
 2214, 81, 118
 2214.5, 80, 118
 2215, 81, 118
 2215.5, 80, 118
 2216, 81, 118
 2216.5, 79, 118
 2217, 80, 118
 2217.5, 79, 118
 2218, 80, 118
 2218.5, 80, 118
 2219, 81, 118
 2219.5, 80, 119
 2220, 116, 123
 2220.5, 81, 119
 2221, 79, 118
 2221.5, 77, 118
 2222, 78, 118
 2222.5, 77, 118
 2223, 79, 118
 2223.5, 78, 118
 2224, 79, 118
 2224.5, 79, 118
 2225, 80, 118
 2225.5, 78, 118
 2226, 78, 118
 2226.5, 78, 118
 2227, 77, 118
 2227.5, 77, 118
 2228, 79, 118
 2228.5, 79, 118
 2229, 78, 118
 2229.5, 79, 118
 2230, 77, 118
 2230.5, 80, 118
 2231, 80, 118
 2231.5, 79, 118
 2232, 78, 118
 2232.5, 78, 118
 2233, 80, 118
 2233.5, 80, 118
 2234, 79, 118
 2234.5, 77, 118
 2235, 128, 201
