 1, 102, 134
 1.010009765625, 84, 132
 1.02001953125, 98, 132
 1.030029296875, 103, 131
 1.0400390625, 101, 131
 1.050048828125, 99, 131
 1.06005859375, 80, 131
 1.070068359375, 100, 131
 1.080078125, 95, 131
 1.090087890625, 98, 131
 1.10009765625, 107, 132
 1.110107421875, 88, 131
 1.1201171875, 86, 133
 1.1298828125, 87, 133
 1.139892578125, 102, 135
 1.14990234375, 95, 137
 1.159912109375, 94, 139
 1.169921875, 102, 143
 1.179931640625, 97, 146
 1.18994140625, 83, 149
 1.199951171875, 102, 149
 1.2099609375, 94, 147
 1.219970703125, 107, 143
 1.22998046875, 105, 137
 1.239990234375, 95, 133
 1.25, 83, 130
 1.260009765625, 85, 129
 1.27001953125, 85, 128
 1.280029296875, 103, 128
 1.2900390625, 104, 128
 1.300048828125, 107, 127
 1.31005859375, 84, 127
 1.320068359375, 85, 127
 1.330078125, 89, 127
 1.340087890625, 92, 127
 1.35009765625, 85, 127
 1.360107421875, 88, 127
 1.3701171875, 102, 127
 1.3798828125, 98, 126
 1.389892578125, 100, 127
 1.39990234375, 99, 127
 1.409912109375, 102, 127
 1.419921875, 97, 127
 1.429931640625, 105, 128
 1.43994140625, 108, 130
 1.449951171875, 102, 133
 1.4599609375, 92, 139
 1.469970703125, 95, 149
 1.47998046875, 84, 164
 1.489990234375, 86, 180
 1.5, 86, 195
 1.510009765625, 96, 206
 1.52001953125, 100, 211
 1.530029296875, 90, 214
 1.5400390625, 82, 215
 1.550048828125, 84, 216
 1.56005859375, 85, 216
 1.570068359375, 84, 217
 1.580078125, 87, 218
 1.590087890625, 101, 219
 1.60009765625, 105, 219
 1.610107421875, 105, 217
 1.6201171875, 94, 213
 1.6298828125, 95, 210
 1.639892578125, 90, 206
 1.64990234375, 111, 203
 1.659912109375, 132, 201
 1.669921875, 143, 199
 1.679931640625, 112, 200
 1.68994140625, 109, 201
 1.699951171875, 109, 204
 1.7099609375, 101, 206
 1.719970703125, 85, 206
 1.72998046875, 92, 199
 1.739990234375, 98, 182
 1.75, 106, 161
 1.760009765625, 98, 144
 1.77001953125, 95, 133
 1.780029296875, 85, 129
 1.7900390625, 84, 128
 1.800048828125, 105, 128
 1.81005859375, 105, 127
 1.820068359375, 97, 126
 1.830078125, 100, 126
 1.840087890625, 108, 127
 1.85009765625, 102, 126
 1.860107421875, 97, 126
 1.8701171875, 84, 126
 1.8798828125, 90, 126
 1.889892578125, 94, 126
 1.89990234375, 105, 127
 1.909912109375, 104, 127
 1.919921875, 86, 126
 1.929931640625, 100, 127
 1.93994140625, 105, 126
 1.949951171875, 106, 127
 1.9599609375, 102, 127
 1.969970703125, 101, 127
 1.97998046875, 104, 127
 1.989990234375, 107, 128
 2, 105, 128
 2.010009765625, 98, 127
 2.02001953125, 97, 129
 2.030029296875, 86, 128
 2.0400390625, 85, 128
 2.050048828125, 90, 127
 2.06005859375, 96, 126
 2.070068359375, 92, 126
 2.080078125, 82, 126
 2.090087890625, 82, 126
 2.10009765625, 92, 127
 2.110107421875, 100, 127
 2.1201171875, 104, 127
 2.1298828125, 103, 126
 2.139892578125, 100, 127
 2.14990234375, 98, 127
 2.159912109375, 100, 127
 2.169921875, 107, 126
 2.179931640625, 98, 127
 2.18994140625, 104, 127
 2.199951171875, 103, 127
 2.2099609375, 95, 127
 2.219970703125, 93, 126
 2.22998046875, 101, 127
 2.239990234375, 94, 127
 2.25, 82, 127
 2.260009765625, 85, 127
 2.27001953125, 86, 127
 2.280029296875, 99, 127
 2.2900390625, 98, 128
 2.300048828125, 90, 128
 2.31005859375, 89, 128
 2.320068359375, 94, 127
 2.330078125, 104, 128
 2.340087890625, 105, 128
 2.35009765625, 107, 128
 2.360107421875, 108, 128
 2.3701171875, 95, 128
 2.3798828125, 94, 128
 2.389892578125, 107, 128
 2.39990234375, 97, 128
 2.409912109375, 93, 129
 2.419921875, 89, 128
 2.429931640625, 89, 127
 2.43994140625, 87, 128
 2.449951171875, 105, 127
 2.4599609375, 105, 127
 2.469970703125, 96, 127
 2.47998046875, 85, 127
 2.489990234375, 104, 128
 2.5, 125, 129
 2.510009765625, 97, 127
 2.52001953125, 101, 127
 2.530029296875, 106, 127
 2.5400390625, 103, 127
 2.550048828125, 102, 128
 2.56005859375, 104, 127
 2.570068359375, 102, 128
 2.580078125, 89, 127
 2.590087890625, 89, 127
 2.60009765625, 89, 127
 2.610107421875, 103, 127
 2.6201171875, 101, 127
 2.6298828125, 93, 126
 2.639892578125, 86, 126
 2.64990234375, 101, 127
 2.659912109375, 105, 127
 2.669921875, 95, 127
 2.679931640625, 96, 127
 2.68994140625, 107, 127
 2.699951171875, 107, 128
 2.7099609375, 106, 127
 2.719970703125, 98, 128
 2.72998046875, 98, 127
 2.739990234375, 99, 127
 2.75, 88, 127
 2.760009765625, 93, 126
 2.77001953125, 87, 126
